student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,profile_json,email_valid,email_status,phone_digits,phone_formatted,phone_operator,hobbies,skills_tech_python,skills_tech_excel,skills_tech_sql,skills_soft_count,skills_soft_list,family_siblings,family_income_father,family_income_mother,family_income_total,devices_count,has_laptop,has_phone,latest_device_year,devices_types_str,devices_brands_str,addr_raw,addr_postal,addr_city,addr_district
485,Scott Alexander,18,female,,675-389-8181x5165,South Anthonytown,chenderson@johnson.com,2003-07-03 00:00:00,Data Science,110,active,15.5,good,256.0,2008-08-19 00:00:00,"495 Ochoa Extensions, East Alexander","{'hobbies': ['skill', 'effect'], 'skills': {'tech': {'python': 1, 'excel': 1, 'sql': 3}, 'soft': ['main', 'serve']}, 'family': {'siblings': 1, 'income': {'father': 432, 'mother': 1046}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2015}, {'type': 'phone', 'brand': 'Samsung', 'year': 2020}]}",True,valid,67538981815165,+998 98 181 51 65,Perfectum,"skill, effect",1.0,1.0,3.0,2.0,"main, serve",1.0,432.0,1046.0,1478.0,2,True,True,2020,"laptop, phone","Dell, Samsung","495 Ochoa Extensions, East Alexander",Unknown,Unknown,Unknown
486,,,Female,,,Shortbury,someonegmail.com,2000-08-12 00:00:00,data-sciens,110,pending,3.07,average,260.0,1990-11-26 00:00:00,"127 Wong Locks, South Sarah",INVALID_JSON_DATA,False,invalid_format,,,,,,,,,,,,,,0,False,False,0,,,"127 Wong Locks, South Sarah",Unknown,Unknown,Unknown
487,Linda French,18,femlae,,655.977.5808x99604,New Robert,someonegmail.com,1992-01-27 00:00:00,Data Science,110,pending,15.5,,154.0,2015-03-06 00:00:00,"Apartment 9, Cochranland district, Tashkent, UZ, 100971",INVALID_JSON_DATA,False,invalid_format,655977580899604,+998 58 089 96 04,Unknown,,,,,,,,,,,0,False,False,0,,,"Apartment 9, Cochranland district, Tashkent, UZ, 100971",100971,Tashkent,Cochranland
488,Darin Butler,22,Female,54.0,,Hunterview,free,1999-12-30 00:00:00,data-sciens,,inactive,-2.0,average,253.0,2018-08-07 09:23:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['send', 'space'], 'skills': {'tech': {'python': 4, 'excel': 5, 'sql': 2}, 'soft': ['concern', 'unit']}, 'family': {'siblings': 5, 'income': {'father': 1457, 'mother': 1225}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2020}, {'type': 'phone', 'brand': 'Samsung', 'year': 2023}]}",False,invalid_format,,,,"send, space",4.0,5.0,2.0,2.0,"concern, unit",5.0,1457.0,1225.0,2682.0,2,True,True,2023,"laptop, phone","Dell, Samsung","BROKEN,ADDRESS,DATA,,,",Unknown,Unknown,Unknown
489,,19,Male,,,South Zachary,yolandarodriguez@hall-baird.com,2010-04-24 01:56:00,data science,110,active,15.5,excellent,23000.0,1976-12-13 00:00:00,"Port Jayton 7-kv, dom 3, Tashkent",INVALID_JSON_DATA,True,valid,,,,,,,,,,,,,,0,False,False,0,,,"Port Jayton 7-kv, dom 3, Tashkent",Unknown,Tashkent,Unknown
490,,21,fmale,59.0,5924951232,Batesside,kevin16@gmail.com,2021-10-27 18:58:09,PYTHNO,114,inactive,15.5,excellent,198.0,1983-08-29 00:00:00,"80592 Wiley Views Suite 243, East Thomasville","{'hobbies': ['each', 'team'], 'skills': {'tech': {'python': 2, 'excel': 4, 'sql': 1}, 'soft': ['data', 'question']}, 'family': {'siblings': 4, 'income': {'father': 1122, 'mother': 940}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2024}, {'type': 'phone', 'brand': 'Apple', 'year': 2023}]}",True,valid,5924951232,+998 92 495 12 32,Uzbektelecom,"each, team",2.0,4.0,1.0,2.0,"data, question",4.0,1122.0,940.0,2062.0,2,True,True,2024,"laptop, phone","HP, Apple","80592 Wiley Views Suite 243, East Thomasville",80592,Unknown,Unknown
491,Richard Sandoval,20,male,,001-515-268-2891x49743,West Matthew,frankmcguire@galloway.com,1979-02-13 00:00:00,data-sciens,92,inactive,4.46,good,70.0,1989-11-16 00:00:00,"North James 7-kv, dom 5, Tashkent","{'hobbies': ['article', 'drug'], 'skills': {'tech': {'python': 1, 'excel': 5, 'sql': 5}, 'soft': ['firm', 'reflect']}, 'family': {'siblings': 2, 'income': {'father': 250, 'mother': 889}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2019}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2019}]}",True,valid,001515268289149743,+998 28 914 97 43,Unknown,"article, drug",1.0,5.0,5.0,2.0,"firm, reflect",2.0,250.0,889.0,1139.0,2,True,True,2019,"laptop, phone","HP, Xiaomi","North James 7-kv, dom 5, Tashkent",Unknown,Tashkent,Unknown
492,,18,,,001-517-075-5970,Rivasstad,,2000-07-13 00:00:00,Data Science,84,active,37.0,,96.0,1976-05-09 04:44:25,"Apartment 30, North Kimberlymouth district, Tashkent, UZ, 100183",INVALID_JSON_DATA,False,missing,0015170755970,+998 17 075 59 70,Unknown,,,,,,,,,,,0,False,False,0,,,"Apartment 30, North Kimberlymouth district, Tashkent, UZ, 100183",100183,Tashkent,Kimberlymouth
493,Raymond Schultz,19,MALE,95.0,001-561-804-2963x9345,North Jordanton,?ali@@gmail..com,2003-01-04 00:00:00,data science,,pending,1.1,excellent,163.0,2001-05-06 00:00:00,"38022 Theresa Highway Suite 457, East Markbury",INVALID_JSON_DATA,False,invalid_format,00156180429639345,+998 42 963 93 45,Unknown,,,,,,,,,,,0,False,False,0,,,"38022 Theresa Highway Suite 457, East Markbury",38022,Unknown,Unknown
494,,20,Male,,935.314.2098,West Josephburgh,someonegmail.com,1999-02-28 00:00:00,Pyhton,110,active,,good,180.0,1995-10-30 02:37:49,UZ 100134 Tashkent Fitzgeraldside,INVALID_JSON_DATA,False,invalid_format,9353142098,+998 35 314 20 98,Unknown,,,,,,,,,,,0,False,False,0,,,UZ 100134 Tashkent Fitzgeraldside,100134,Tashkent,Unknown
495,,20,,93.0,+1-599-634-0361x3345,New Carolyn,someonegmail.com,2012-11-11 00:00:00,Data Science,116,active,15.5,average,268.0,1982-11-22 18:35:00,UZ 100401 Tashkent Port Christopher,INVALID_JSON_DATA,False,invalid_format,159963403613345,+998 40 361 33 45,Unknown,,,,,,,,,,,0,False,False,0,,,UZ 100401 Tashkent Port Christopher,100401,Tashkent,Unknown
496,Ruth Pierce,20,,72.0,(788)046-2945x8358,West Joelstad,,1977-07-29 00:00:00,d.s.,110,pending,,good,221.0,2003-02-07 00:00:00,"655 Hughes Rapid Suite 623, New Kevin","{'hobbies': ['consumer', 'operation'], 'skills': {'tech': {'python': 4, 'excel': 2, 'sql': 3}, 'soft': ['about', 'this']}, 'family': {'siblings': 2, 'income': {'father': 1109, 'mother': 913}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2023}, {'type': 'phone', 'brand': 'Samsung', 'year': 2021}]}",False,missing,78804629458358,+998 62 945 83 58,Unknown,"consumer, operation",4.0,2.0,3.0,2.0,"about, this",2.0,1109.0,913.0,2022.0,2,True,True,2023,"laptop, phone","Dell, Samsung","655 Hughes Rapid Suite 623, New Kevin",Unknown,Unknown,Unknown
497,,,MALE,74.0,3644863509,Destinybury,?ali@@gmail..com,2021-01-21 12:26:06,python,92,pending,,excellent,188.0,1979-11-28 00:00:00,"Apartment 2, Bakerhaven district, Tashkent, UZ, 100284","{""hobbies"": [""hotel"", ""serve""], ""skills"": {""tech"": {""python"": 3, ""excel"": 5, ""sql"": 5}, ""soft"": [""realize"", ""company""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 818, ""mother"": 495}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2016}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2019}]}",False,invalid_format,3644863509,+998 64 486 35 09,Unknown,"hotel, serve",3.0,5.0,5.0,2.0,"realize, company",3.0,818.0,495.0,1313.0,2,True,True,2019,"laptop, phone","Lenovo, Xiaomi","Apartment 2, Bakerhaven district, Tashkent, UZ, 100284",100284,Tashkent,Bakerhaven
498,,21,male,,,Angelafurt,ahouston@gmail.com,2021-06-27 00:00:00,data-sciens,,inactive,,excellent,151.0,1972-05-26 00:00:00,"27108 Mark Ranch, Jenniferchester","{'hobbies': ['close', 'class'], 'skills': {'tech': {'python': 5, 'excel': 5, 'sql': 5}, 'soft': ['nice', 'line']}, 'family': {'siblings': 3, 'income': {'father': 530, 'mother': 583}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2015}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2021}]}",True,valid,,,,"close, class",5.0,5.0,5.0,2.0,"nice, line",3.0,530.0,583.0,1113.0,2,True,True,2021,"laptop, phone","Lenovo, Xiaomi","27108 Mark Ranch, Jenniferchester",27108,Unknown,Unknown
499,,,male,77.0,001-089-673-5998x4435,Carolshire,taylorwilliam@knapp.com,2022-01-22 07:45:11,Data Science,,inactive,1.17,average,85.0,2023-01-14 12:50:16,"89583 Crawford Crescent, Port William","{'hobbies': ['during', 'similar'], 'skills': {'tech': {'python': 2, 'excel': 1, 'sql': 4}, 'soft': ['according', 'race']}, 'family': {'siblings': 5, 'income': {'father': 463, 'mother': 998}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2023}]}",True,valid,00108967359984435,+998 35 998 44 35,Unknown,"during, similar",2.0,1.0,4.0,2.0,"according, race",5.0,463.0,998.0,1461.0,2,True,True,2023,"laptop, phone","HP, Samsung","89583 Crawford Crescent, Port William",89583,Unknown,Unknown
500,Jason Johnson,19,fmale,61.0,+1-975-142-8955x4988,Mariachester,mreynolds@@yahoo.com,1979-03-22 07:15:00,data_sciense,,active,15.5,excellent,162.0,1971-02-03 14:15:08,"47640 Lambert Camp Apt. 309, Port Keithport","{hobbies:['leg', 'kid']}",False,invalid_format,197514289554988,+998 28 955 49 88,Unknown,,,,,,,,,,,0,False,False,0,,,"47640 Lambert Camp Apt. 309, Port Keithport",47640,Unknown,Unknown
501,Dominique Steele,22,Male,77.0,,Natalieland,christinepatterson@@powell.biz,1971-08-04 00:00:00,data_sciense,,inactive,15.5,good,66.0,1988-09-09 00:00:00,"847 Thompson Fall Suite 006, Pooleburgh","{'hobbies': ['and', 'have'], 'skills': {'tech': {'python': 4, 'excel': 1, 'sql': 1}, 'soft': ['hope', 'cut']}, 'family': {'siblings': 2, 'income': {'father': 983, 'mother': 1182}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2024}, {'type': 'phone', 'brand': 'Samsung', 'year': 2024}]}",False,invalid_format,,,,"and, have",4.0,1.0,1.0,2.0,"hope, cut",2.0,983.0,1182.0,2165.0,2,True,True,2024,"laptop, phone","HP, Samsung","847 Thompson Fall Suite 006, Pooleburgh",Unknown,Unknown,Unknown
502,Erica Fisher,21,,91.0,+1-629-321-7183x5410,North Jeffreytown,?ali@@gmail..com,2012-01-07 04:36:30,data-sciens,64,inactive,-2.0,average,277.0,2009-12-12 06:45:00,UZ 100612 Tashkent New Catherinemouth,INVALID_JSON_DATA,False,invalid_format,162932171835410,+998 17 183 54 10,Unknown,,,,,,,,,,,0,False,False,0,,,UZ 100612 Tashkent New Catherinemouth,100612,Tashkent,Unknown
503,Bonnie Fitzpatrick,20,FEMALE,76.0,,Lake Allison,goldengregory@garcia.net,2003-02-25 00:00:00,DATA SCIENCE,109,active,,,165.0,2020-12-11 21:06:54,"Apartment 8, Lake Gregory district, Tashkent, UZ, 100234","{'hobbies': ['nation', 'great'], 'skills': {'tech': {'python': 3, 'excel': 2, 'sql': 4}, 'soft': ['collection', 'difference']}, 'family': {'siblings': 0, 'income': {'father': 531, 'mother': 391}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2019}, {'type': 'phone', 'brand': 'Apple', 'year': 2018}]}",True,valid,,,,"nation, great",3.0,2.0,4.0,2.0,"collection, difference",0.0,531.0,391.0,922.0,2,True,True,2019,"laptop, phone","Lenovo, Apple","Apartment 8, Lake Gregory district, Tashkent, UZ, 100234",100234,Tashkent,Gregory
504,Tara Wood,21,FEMALE,92.0,+1-194-387-2135x43716,Sethtown,troywalters@thornton-obrien.info,2006-02-20 00:00:00,data-sciens,,active,,,9300.0,1975-04-12 11:14:27,"Carrieside 11-kv, dom 25, Tashkent","{hobbies:['nothing', 'concern']}",True,valid,1194387213543716,+998 21 354 37 16,Unknown,,,,,,,,,,,0,False,False,0,,,"Carrieside 11-kv, dom 25, Tashkent",Unknown,Tashkent,Unknown
505,Cody Smith,20,male,,001-700-975-7215x948,East Michealstad,reginald97@bell.com,2009-04-27 00:00:00,DATA SCIENCE,110,inactive,0.0,good,190.0,1990-09-28 00:00:00,"West Lindaburgh 28-kv, dom 1, Tashkent","{""hobbies"": [""really"", ""coach""], ""skills"": {""tech"": {""python"": 3, ""excel"": 2, ""sql"": 1}, ""soft"": [""opportunity"", ""maintain""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 870, ""mother"": 934}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2017}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2022}]}",True,valid,0017009757215948,+998 75 721 59 48,Unknown,"really, coach",3.0,2.0,1.0,2.0,"opportunity, maintain",1.0,870.0,934.0,1804.0,2,True,True,2022,"laptop, phone","HP, Xiaomi","West Lindaburgh 28-kv, dom 1, Tashkent",Unknown,Tashkent,Unknown
506,Philip Johnson,18,femlae,53.0,+1-998-997-7232x267,West Morganton,sister,1990-01-30 03:14:00,data-sciens,90,active,0.0,good,221.0,1986-09-02 00:00:00,UZ 100704 Tashkent South Breannaview,"{hobbies:['option', 'history']}",False,invalid_format,19989977232267,+998 97 723 22 67,Uzmobile,,,,,,,,,,,0,False,False,0,,,UZ 100704 Tashkent South Breannaview,100704,Tashkent,Unknown
507,Jeremy Gonzales,22,male,,,Savagefort,someonegmail.com,2023-08-01 12:46:31,ds,,inactive,1.55,,172.0,1978-05-11 00:00:00,"Port Jose 5-kv, dom 24, Tashkent","{hobbies:['data', 'level']}",False,invalid_format,,,,,,,,,,,,,,0,False,False,0,,,"Port Jose 5-kv, dom 24, Tashkent",Unknown,Tashkent,Unknown
508,Patrick Morris,20,,,612.513.1237x304,Port Erinfort,arianawashington@yahoo.com,2011-11-04 00:00:00,d.s.,,inactive,,excellent,171.0,1998-04-19 03:54:23,"Apartment 46, Rickyport district, Tashkent, UZ, 100191","{""hobbies"": [""pull"", ""young""], ""skills"": {""tech"": {""python"": 2, ""excel"": 2, ""sql"": 1}, ""soft"": [""it"", ""listen""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 1343, ""mother"": 1340}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2020}]}",True,valid,6125131237304,+998 13 123 73 04,Unknown,"pull, young",2.0,2.0,1.0,2.0,"it, listen",5.0,1343.0,1340.0,2683.0,2,True,True,2020,"laptop, phone","HP, Apple","Apartment 46, Rickyport district, Tashkent, UZ, 100191",100191,Tashkent,Rickyport
509,,,Male,,1321072376,Lake Paul,ywatkins@hotmail.com,1996-02-01 02:27:00,data_sciense,110,active,,average,204.0,1993-10-27 00:00:00,UZ 100167 Tashkent New Aaron,"{'hobbies': ['reflect', 'anything'], 'skills': {'tech': {'python': 1, 'excel': 2, 'sql': 1}, 'soft': ['writer', 'huge']}, 'family': {'siblings': 3, 'income': {'father': 363, 'mother': 751}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2015}, {'type': 'phone', 'brand': 'Samsung', 'year': 2023}]}",True,valid,1321072376,+998 32 107 23 76,Unknown,"reflect, anything",1.0,2.0,1.0,2.0,"writer, huge",3.0,363.0,751.0,1114.0,2,True,True,2023,"laptop, phone","Dell, Samsung",UZ 100167 Tashkent New Aaron,100167,Tashkent,Unknown
510,Jodi Collins,18,FEMALE,95.0,269-952-1256x562,Gabrielhaven,kylerivera@hotmail.com,1981-09-17 20:59:04,Data Science,98,inactive,,,78.0,2021-07-25 02:11:14,"Reyesfurt 8-kv, dom 19, Tashkent",INVALID_JSON_DATA,True,valid,2699521256562,+998 52 125 65 62,Unknown,,,,,,,,,,,0,False,False,0,,,"Reyesfurt 8-kv, dom 19, Tashkent",Unknown,Tashkent,Unknown
511,,19,fmale,,599.034.2124x34892,Smithshire,rachel94@yahoo.com,1995-05-17 00:00:00,PYTHNO,85,inactive,37.0,excellent,105.0,1990-01-07 00:00:00,"Davisville 14-kv, dom 40, Tashkent",INVALID_JSON_DATA,True,valid,599034212434892,+998 21 243 48 92,Unknown,,,,,,,,,,,0,False,False,0,,,"Davisville 14-kv, dom 40, Tashkent",Unknown,Tashkent,Unknown
512,Richard Black,20,MALE,63.0,715-632-2350x872,West Donaldfort,pattersonandrew@@pierce.com,1989-03-04 00:00:00,data_sciense,110,active,3.59,excellent,25400.0,1970-01-29 11:05:00,"4538 Frost Mill, North Lisa","{'hobbies': ['yourself', 'anyone'], 'skills': {'tech': {'python': 2, 'excel': 3, 'sql': 4}, 'soft': ['east', 'opportunity']}, 'family': {'siblings': 2, 'income': {'father': 392, 'mother': 1135}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2017}, {'type': 'phone', 'brand': 'Samsung', 'year': 2024}]}",False,invalid_format,7156322350872,+998 32 235 08 72,Unknown,"yourself, anyone",2.0,3.0,4.0,2.0,"east, opportunity",2.0,392.0,1135.0,1527.0,2,True,True,2024,"laptop, phone","Dell, Samsung","4538 Frost Mill, North Lisa",Unknown,Unknown,Unknown
513,Donald Barker,20,,,,West Shawnview,richardsthomas@@welch-west.info,2022-12-30 04:24:00,Pyhton,94,inactive,,average,267.0,2012-03-14 15:23:57,"54212 Kyle Club Apt. 536, Fletcherfurt","{hobbies:['discover', 'hour']}",False,invalid_format,,,,,,,,,,,,,,0,False,False,0,,,"54212 Kyle Club Apt. 536, Fletcherfurt",54212,Unknown,Unknown
514,Logan Molina,21,Male,,(007)545-2962,Micheleport,nathan37@howard-parsons.com,1986-05-25 00:00:00,PYTHNO,110,inactive,3.77,average,5700.0,2008-11-05 00:00:00,"Debraville 14-kv, dom 26, Tashkent","{'hobbies': ['body', 'occur'], 'skills': {'tech': {'python': 2, 'excel': 3, 'sql': 5}, 'soft': ['wide', 'month']}, 'family': {'siblings': 3, 'income': {'father': 475, 'mother': 947}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2024}, {'type': 'phone', 'brand': 'Apple', 'year': 2018}]}",True,valid,0075452962,+998 07 545 29 62,Unknown,"body, occur",2.0,3.0,5.0,2.0,"wide, month",3.0,475.0,947.0,1422.0,2,True,True,2024,"laptop, phone","HP, Apple","Debraville 14-kv, dom 26, Tashkent",Unknown,Tashkent,Unknown
515,,22,FEMALE,,,Steeleshire,rangelmichelle@gmail.com,1970-10-06 00:00:00,d.s.,86,inactive,1.33,good,18300.0,1970-03-15 00:00:00,"8384 Michael Knoll Suite 400, Jamesview","{""hobbies"": [""get"", ""like""], ""skills"": {""tech"": {""python"": 5, ""excel"": 3, ""sql"": 1}, ""soft"": [""international"", ""some""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 352, ""mother"": 1182}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2019}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2018}]}",True,valid,,,,"get, like",5.0,3.0,1.0,2.0,"international, some",5.0,352.0,1182.0,1534.0,2,True,True,2019,"laptop, phone","HP, Xiaomi","8384 Michael Knoll Suite 400, Jamesview",Unknown,Unknown,Unknown
516,Sherry Rivera,19,Male,93.0,+1-752-409-6717x449,North Tylerhaven,?ali@@gmail..com,2018-08-10 00:00:00,DATA SCIENCE,65,pending,0.0,excellent,281.0,2023-01-04 23:05:30,"Apartment 20, West Briana district, Tashkent, UZ, 100038","{hobbies:['back', 'though']}",False,invalid_format,17524096717449,+998 09 671 74 49,Unknown,,,,,,,,,,,0,False,False,0,,,"Apartment 20, West Briana district, Tashkent, UZ, 100038",100038,Tashkent,Briana
517,,20,male,,,Port Benjamin,gas,1975-10-04 00:00:00,Data Science,110,pending,-2.0,excellent,103.0,1986-04-10 01:29:00,"Apartment 3, North David district, Tashkent, UZ, 100437","{""hobbies"": [""current"", ""truth""], ""skills"": {""tech"": {""python"": 3, ""excel"": 4, ""sql"": 2}, ""soft"": [""know"", ""how""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 807, ""mother"": 408}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2019}]}",False,invalid_format,,,,"current, truth",3.0,4.0,2.0,2.0,"know, how",3.0,807.0,408.0,1215.0,2,True,True,2021,"laptop, phone","HP, Samsung","Apartment 3, North David district, Tashkent, UZ, 100437",100437,Tashkent,David
518,,18,,,(608)151-1642,South Steven,brianna72@yahoo.com,1973-01-15 00:00:00,data-sciens,71,active,37.0,excellent,53.0,2016-02-23 00:00:00,"Apartment 41, North Eric district, Tashkent, UZ, 100515","{'hobbies': ['rule', 'specific'], 'skills': {'tech': {'python': 3, 'excel': 2, 'sql': 1}, 'soft': ['then', 'but']}, 'family': {'siblings': 0, 'income': {'father': 1006, 'mother': 1059}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2020}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]}",True,valid,6081511642,+998 08 151 16 42,Unknown,"rule, specific",3.0,2.0,1.0,2.0,"then, but",0.0,1006.0,1059.0,2065.0,2,True,True,2020,"laptop, phone","HP, Xiaomi","Apartment 41, North Eric district, Tashkent, UZ, 100515",100515,Tashkent,Eric
519,Debra Hanson,19,male,,,Sarahton,?ali@@gmail..com,2000-09-09 09:27:00,data science,,active,15.5,average,136.0,1996-11-08 00:00:00,"Apartment 10, Michaelhaven district, Tashkent, UZ, 100000","{'hobbies': ['field', 'well'], 'skills': {'tech': {'python': 4, 'excel': 5, 'sql': 4}, 'soft': ['go', 'age']}, 'family': {'siblings': 3, 'income': {'father': 742, 'mother': 455}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2017}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]}",False,invalid_format,,,,"field, well",4.0,5.0,4.0,2.0,"go, age",3.0,742.0,455.0,1197.0,2,True,True,2022,"laptop, phone","Dell, Xiaomi","Apartment 10, Michaelhaven district, Tashkent, UZ, 100000",100000,Tashkent,Michaelhaven
520,,19,MALE,63.0,,Danielfurt,beckjoseph@yates-green.info,2022-09-20 02:10:17,ds,110,pending,,average,174.0,1987-11-02 00:00:00,"0127 Salazar Hollow, Kimberlyfurt","{'hobbies': ['mouth', 'perhaps'], 'skills': {'tech': {'python': 4, 'excel': 5, 'sql': 2}, 'soft': ['agent', 'history']}, 'family': {'siblings': 4, 'income': {'father': 236, 'mother': 1113}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2019}, {'type': 'phone', 'brand': 'Apple', 'year': 2019}]}",True,valid,,,,"mouth, perhaps",4.0,5.0,2.0,2.0,"agent, history",4.0,236.0,1113.0,1349.0,2,True,True,2019,"laptop, phone","Lenovo, Apple","0127 Salazar Hollow, Kimberlyfurt",Unknown,Unknown,Unknown
521,Maxwell Smith,18,Male,,7925460992,New Laura,,1977-05-23 00:00:00,ds,62,active,37.0,excellent,245.0,1975-06-18 21:28:17,"Taylorstad 17-kv, dom 5, Tashkent","{'hobbies': ['consumer', 'there'], 'skills': {'tech': {'python': 5, 'excel': 1, 'sql': 5}, 'soft': ['black', 'step']}, 'family': {'siblings': 3, 'income': {'father': 438, 'mother': 1056}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2021}]}",False,missing,7925460992,+998 92 546 09 92,Uzbektelecom,"consumer, there",5.0,1.0,5.0,2.0,"black, step",3.0,438.0,1056.0,1494.0,2,True,True,2021,"laptop, phone","HP, Samsung","Taylorstad 17-kv, dom 5, Tashkent",Unknown,Tashkent,Unknown
